profile_id,risk,mean,std,median,mean_rank,rank_std,top3_freq,top3_pct,top5_freq,top5_pct,top10_freq,top10_pct
P2,Knowledge selection / Technological / Class/event imbalance,0.0002445023249763245,5.13564297459916e-05,0.0002378546609801346,68.14893617021276,2.247729098959378,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Technological / Compression artifacts and data transformations,0.0002441765443265847,5.378749140444004e-05,0.00023623286697186828,68.16489361702128,2.2572440099815427,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Technological / Correlated inter-agent errors not represented in data,0.002335010828430484,0.0004652573055679083,0.002279550150914954,43.92553191489362,1.5994637512412186,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Technological / Data format / pipeline mismatch,0.0002435244616078867,4.895151872890486e-05,0.00023684538234204042,68.24468085106383,2.246444804540295,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Technological / Georeferencing and sensor calibration errors,0.00024425687362783337,5.360591892320294e-05,0.0002396169667774256,68.14893617021276,2.4032666014464326,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Technological / Latency/refresh-rate mismatch,0.0002449749675947884,5.4013845212367746e-05,0.00024283594589811488,68.09574468085107,2.2624085684413444,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Technological / OOD / unknown unknowns,0.0011192182821898064,0.0002367339857512429,0.0010987060290097489,55.32446808510638,2.127839088171766,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Technological / Sensor heterogeneity,0.0011230131099407856,0.00022825148092573013,0.001106657157179233,55.234042553191486,2.1184374606735434,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Technological / Weather/smoke/snow degradation coverage gap,0.001135662774361148,0.00022885532428981208,0.0010960905792948956,54.941489361702125,2.019000678367526,0,0.0,0,0.0,0,0.0
P2,Model operation / Human / Incorrect operator override,0.005947353907893577,0.0009977125476790497,0.0058245959300280165,34.63297872340426,3.7186101355174137,0,0.0,0,0.0,0,0.0
P2,Model operation / Human / Loss of situational awareness,0.04656591404356844,0.005829573991072823,0.04551911580498445,7.202127659574468,0.723169548908823,0,0.0,0,0.0,188,100.0
P2,Model operation / Human / Mission drift,0.0059608455370214605,0.0010144677230070139,0.005809288550175649,34.776595744680854,3.7619434071075237,0,0.0,0,0.0,0,0.0
P2,Model operation / Human / OPS gaps,0.006071809596240976,0.00104000091777409,0.005938351054369378,34.6063829787234,3.5556909287769756,0,0.0,0,0.0,0,0.0
P2,Model operation / Human / Policy misconfiguration,0.006036309106238587,0.0010266910698791068,0.005939433761544628,34.351063829787236,3.6892813311818076,0,0.0,0,0.0,0,0.0
P2,Model operation / Technological / Cascading error propagation,0.09370328313517164,0.007089265711515327,0.09389143669823234,2.925531914893617,1.3701945948312757,118,62.76595744680851,188,100.0,188,100.0
P2,Model operation / Technological / Collective robustness loss,0.09339672265477314,0.007161227606266548,0.09356919714515038,3.074468085106383,1.4084801050878384,108,57.446808510638306,187,99.46808510638297,188,100.0
P2,Model operation / Technological / Communication loss / swarm fragmentation,0.09309343623057072,0.0064045732240496185,0.09298601480701188,3.0904255319148937,1.3633944769484925,109,57.97872340425532,188,100.0,188,100.0
P2,Model operation / Technological / Concept drift,0.011967058902697489,0.000936132807281884,0.011826646665172797,18.97340425531915,3.2394403092862665,0,0.0,0,0.0,0,0.0
