profile_id,sample_index,sample_seed,accepted,max_cr,error,offending_paths
P4,25,18400067,True,0.03547800300796599,,
P4,26,18400068,True,0.04201191107012085,,
P4,27,18400069,True,0.029798214305215332,,
P4,28,18400070,True,0.03151434802473586,,
P4,29,18400071,True,0.0401476487306341,,
P4,30,18400072,True,0.03674034701885493,,
P4,31,18400073,True,0.04017490846968381,,
P4,32,18400074,True,0.042063372302289764,,
P4,33,18400075,True,0.045013767495459295,,
P4,34,18400076,True,0.04602908609123982,,
P4,35,18400077,True,0.06184684878483262,,
P4,36,18400078,True,0.04380094076170748,,
P4,37,18400079,True,0.042293769008717605,,
P4,38,18400080,True,0.041227323317175504,,
P4,39,18400081,True,0.042150997860822374,,
P4,40,18400082,True,0.03456689368262925,,
P4,41,18400083,True,0.04032801630122085,,
P4,42,18400084,True,0.05031710664194306,,
P4,43,18400085,True,0.03858346571338641,,
P4,44,18400086,True,0.06957626583521277,,
P4,45,18400087,True,0.05807673706032763,,
P4,46,18400088,True,0.03491588019845332,,
P4,47,18400089,True,0.03959875197499436,,
P4,48,18400090,True,0.046113625185710744,,
P4,49,18400091,True,0.03559028337531369,,
P4,50,18400092,True,0.04164658455215313,,
P4,51,18400093,True,0.08559742452802463,,
P4,52,18400094,True,0.03956826645364864,,
P4,53,18400095,True,0.039872739904692575,,
P4,54,18400096,True,0.03892792844921676,,
P4,55,18400097,True,0.04645123457638143,,
P4,56,18400098,True,0.04168456256887032,,
P4,57,18400099,True,0.041198297698884556,,
P4,58,18400100,True,0.04306760424464872,,
P4,59,18400101,True,0.03596260631493957,,
P4,60,18400102,True,0.03864115670995778,,
P4,61,18400103,True,0.03751596872791716,,
P4,62,18400104,True,0.0463587322836549,,
P4,63,18400105,True,0.04214449939054423,,
P4,64,18400106,True,0.06964776591734806,,
P4,65,18400107,True,0.04004075977729634,,
P4,66,18400108,True,0.03860492698961432,,
P4,67,18400109,True,0.03329084076976064,,
P4,68,18400110,True,0.04663005239873449,,
P4,69,18400111,True,0.042608234616086635,,
P4,70,18400112,True,0.054767835432932545,,
P4,71,18400113,True,0.04244259911497936,,
P4,72,18400114,True,0.046191803850851774,,
P4,73,18400115,True,0.04383042143971902,,
P4,74,18400116,True,0.04111909629936862,,
P4,75,18400117,True,0.044421906077755674,,
P4,76,18400118,True,0.05790865596752195,,
P4,77,18400119,True,0.035672650363921005,,
P4,78,18400120,True,0.04261756139366821,,
P4,79,18400121,True,0.04379121011692238,,
P4,80,18400122,True,0.06871020750789858,,
P4,81,18400123,True,0.06488105901726604,,
P4,82,18400124,True,0.04053764806310625,,
P4,83,18400125,True,0.04091959969421932,,
P4,84,18400126,True,0.04439415991349935,,
P4,85,18400127,True,0.04123105612954816,,
P4,86,18400128,True,0.05804943554618078,,
P4,87,18400129,True,0.050146405718978694,,
P4,88,18400130,True,0.03534295047396093,,
P4,89,18400131,True,0.04053451485893258,,
P4,90,18400132,True,0.04110519825539081,,
P4,91,18400133,True,0.05069344346023019,,
P4,92,18400134,True,0.03778760398428655,,
P4,93,18400135,True,0.038708004274137085,,
P4,94,18400136,True,0.03224337187528777,,
P4,95,18400137,True,0.033103227045407926,,
P4,96,18400138,True,0.04357680524640558,,
P4,97,18400139,True,0.035226179579506925,,
P4,98,18400140,True,0.04052915820611553,,
P4,99,18400141,True,0.03294682629440895,,
P4,100,18400142,True,0.04658355689237496,,
P4,101,18400143,True,0.04948650585861997,,
P4,102,18400144,True,0.05200559992644901,,
P4,103,18400145,True,0.03523715668836712,,
P4,104,18400146,True,0.050701097605455575,,
P4,105,18400147,True,0.041585905707986516,,
P4,106,18400148,True,0.06034135393701994,,
P4,107,18400149,True,0.05722255603061569,,
P4,108,18400150,True,0.034997075193234986,,
P4,109,18400151,True,0.03829345523010673,,
P4,110,18400152,True,0.04058914126081755,,
P4,111,18400153,True,0.033641533492625435,,
P4,112,18400154,True,0.037555017319688994,,
P4,113,18400155,True,0.07391633614737483,,
P4,114,18400156,True,0.03567824526610138,,
P4,115,18400157,True,0.050481203144588246,,
P4,116,18400158,True,0.04243941066941316,,
P4,117,18400159,True,0.03975389840013424,,
P4,118,18400160,True,0.0433217813529477,,
P4,119,18400161,True,0.05692148975991429,,
P4,120,18400162,True,0.035171550944955714,,
P4,121,18400163,True,0.04632272158079648,,
P4,122,18400164,True,0.058969880049462596,,
P4,123,18400165,True,0.07591036483673902,,
P4,124,18400166,True,0.039862326384007066,,
P4,125,18400167,True,0.045112105957668604,,
P4,126,18400168,True,0.05720184724936227,,
P4,127,18400169,True,0.04282268789907514,,
P4,128,18400170,True,0.041713800526656214,,
P4,129,18400171,True,0.03572140303162194,,
P4,130,18400172,True,0.04416664509762529,,
P4,131,18400173,True,0.041067607942051984,,
P4,132,18400174,True,0.037543451316499665,,
P4,133,18400175,True,0.0492123915246669,,
P4,134,18400176,True,0.0514943055139566,,
P4,135,18400177,True,0.0423642217536178,,
P4,136,18400178,True,0.04074301553679676,,
P4,137,18400179,True,0.04197123485176041,,
P4,138,18400180,True,0.05105875301626396,,
P4,139,18400181,True,0.03832521261997394,,
P4,140,18400182,True,0.032732040424829786,,
P4,141,18400183,True,0.04398389051709595,,
P4,142,18400184,True,0.036366410863071595,,
P4,143,18400185,True,0.04192272052443459,,
P4,144,18400186,True,0.04257112859122977,,
P4,145,18400187,True,0.038951113878418764,,
P4,146,18400188,True,0.03468181916789532,,
P4,147,18400189,True,0.04136936402453986,,
P4,148,18400190,True,0.03881020154194104,,
P4,149,18400191,True,0.0381264776368564,,
P4,150,18400192,True,0.04149337707359149,,
P4,151,18400193,True,0.09042917003071077,,
P4,152,18400194,False,0.12349937715024963,,
P4,153,18400195,True,0.030444502078238796,,
P4,154,18400196,True,0.055820433446477316,,
P4,155,18400197,True,0.04399836612556927,,
P4,156,18400198,True,0.05403464977775481,,
P4,157,18400199,True,0.03616308815844696,,
P4,158,18400200,True,0.03458868943310689,,
P4,159,18400201,True,0.04737388531089423,,
P4,160,18400202,True,0.07537010325830261,,
P4,161,18400203,True,0.04519953327960651,,
P4,162,18400204,True,0.05284117086453588,,
P4,163,18400205,True,0.04079620122299097,,
P4,164,18400206,True,0.04203052902075101,,
P4,165,18400207,True,0.06390014352045577,,
P4,166,18400208,True,0.052439666500743734,,
P4,167,18400209,True,0.028279164186531675,,
P4,168,18400210,True,0.04564612055421849,,
P4,169,18400211,True,0.049173758580298314,,
P4,170,18400212,True,0.045569531255871244,,
P4,171,18400213,True,0.03992332785520899,,
P4,172,18400214,True,0.03471216866531525,,
P4,173,18400215,True,0.047588105139020793,,
P4,174,18400216,True,0.03823376491971441,,
P4,175,18400217,True,0.03626880731145588,,
P4,176,18400218,True,0.0354433465195994,,
P4,177,18400219,True,0.04498192124815217,,
P4,178,18400220,True,0.03828186769169406,,
P4,179,18400221,True,0.04437882769411754,,
P4,180,18400222,True,0.05363031804790747,,
P4,181,18400223,True,0.03696403390860645,,
P4,182,18400224,True,0.04666310022833207,,
P4,183,18400225,True,0.04182312267147567,,
P4,184,18400226,True,0.03423713863330515,,
P4,185,18400227,True,0.05032691856561706,,
P4,186,18400228,True,0.037739193693800376,,
P4,187,18400229,True,0.03829325662621857,,
P4,188,18400230,True,0.02893734170727236,,
P4,189,18400231,True,0.04862081184586781,,
P4,190,18400232,True,0.042446069383318186,,
P4,191,18400233,True,0.03420483654706572,,
P4,192,18400234,True,0.03618860416496709,,
P4,193,18400235,True,0.07471136854738808,,
P4,194,18400236,True,0.044411026911533674,,
P4,195,18400237,True,0.0467408344735155,,
P4,196,18400238,True,0.034144193670610876,,
P4,197,18400239,True,0.04003693554921609,,
P4,198,18400240,True,0.04628182095504508,,
P4,199,18400241,True,0.030937573383631817,,
